batch_id,deviation_scenario,deviation_severity,split,elapsed_minutes,temperature_current,temperature_mean_30,temperature_std_30,temperature_min_30,temperature_max_30,temperature_slope_30,process_pressure_current,process_pressure_mean_30,process_pressure_std_30,process_pressure_min_30,process_pressure_max_30,process_pressure_slope_30,flow_rate_current,flow_rate_mean_30,flow_rate_std_30,flow_rate_min_30,flow_rate_max_30,flow_rate_slope_30,agitator_rpm_current,agitator_rpm_mean_30,agitator_rpm_std_30,agitator_rpm_min_30,agitator_rpm_max_30,agitator_rpm_slope_30,temperature_target_30min,process_pressure_target_30min,flow_rate_target_30min,agitator_rpm_target_30min
PAR-056,None,None,train,279,65.4,65.5548,0.4493,65,66.7,0.0051,1.19,1.1826,0.0166,1.16,1.22,0.0006,46.7,47.2613,0.8276,46.3,49.6,-0.0708,0,0,0,0,0,0,66.1,1.23,49.2,0
PAR-056,None,None,train,280,65.4,65.5516,0.45,65,66.7,0.0038,1.23,1.1845,0.0185,1.16,1.23,0.0008,47.5,47.1935,0.7112,46.3,49.4,-0.0542,0,0,0,0,0,0,66.6,1.21,49.7,0
PAR-056,None,None,train,281,65.5,65.5613,0.4455,65,66.7,0.0012,1.24,1.1861,0.0209,1.16,1.24,0.0012,47,47.1161,0.5865,46.3,48.7,-0.0412,0,0,0,0,0,0,66.4,1.22,48.9,0
PAR-056,None,None,train,282,65.9,65.571,0.4495,65,66.7,0.0035,1.25,1.1884,0.0237,1.16,1.25,0.0015,47.5,47.0774,0.516,46.3,48.1,-0.0286,0,0,0,0,0,0,66,1.22,49.3,0
PAR-056,None,None,train,283,65.7,65.5742,0.4501,65,66.7,0.0045,1.25,1.191,0.0258,1.16,1.25,0.0018,48.2,47.1032,0.5504,46.3,48.2,-0.0198,0,0,0,0,0,0,65.8,1.22,49.3,0
PAR-056,None,None,train,284,65.4,65.5806,0.4461,65,66.7,0.001,1.23,1.1929,0.0264,1.16,1.25,0.0019,48.2,47.1161,0.5708,46.3,48.2,-0.0086,0,0,0,0,0,0,65.9,1.2,49.6,0
PAR-056,None,None,train,285,65.3,65.5806,0.4461,65,66.7,-0.0025,1.23,1.1948,0.0269,1.16,1.25,0.0019,48.6,47.1548,0.6267,46.3,48.6,0.0022,0,0,0,0,0,0,65.9,1.19,49.1,0
PAR-056,None,None,train,286,65.5,65.5903,0.4409,65,66.7,-0.0054,1.23,1.1968,0.0272,1.16,1.25,0.002,48.9,47.1903,0.6902,46.3,48.9,0.0169,0,0,0,0,0,0,66.1,1.2,50.4,0
PAR-056,None,None,train,287,65.3,65.5968,0.4351,65,66.7,-0.0104,1.24,1.1994,0.0273,1.16,1.25,0.002,49.1,47.2355,0.7639,46.3,49.1,0.0317,0,0,0,0,0,0,66.3,1.23,50.7,0
PAR-056,None,None,train,288,65.3,65.6065,0.425,65,66.7,-0.016,1.22,1.201,0.027,1.16,1.25,0.002,49,47.2677,0.8149,46.3,49.1,0.0473,0,0,0,0,0,0,66,1.23,50.5,0
PAR-056,None,None,train,289,65.3,65.6097,0.4222,65,66.7,-0.0205,1.21,1.2026,0.026,1.16,1.25,0.0017,48.6,47.2839,0.8359,46.3,49.1,0.0608,0,0,0,0,0,0,65.8,1.23,50.5,0
PAR-056,None,None,train,290,65.6,65.6129,0.4218,65,66.7,-0.0213,1.19,1.2029,0.0258,1.16,1.25,0.0015,48.9,47.3194,0.8793,46.3,49.1,0.0739,0,0,0,0,0,0,65.7,1.21,49.8,0
PAR-056,None,None,train,291,65.5,65.6097,0.4222,65,66.7,-0.022,1.2,1.2035,0.0255,1.16,1.25,0.0014,48.8,47.371,0.9169,46.3,49.1,0.0821,0,0,0,0,0,0,65.9,1.19,49.8,0
PAR-056,None,None,train,292,65,65.5903,0.4358,65,66.7,-0.0258,1.21,1.2045,0.0251,1.16,1.25,0.0012,49,47.4516,0.9463,46.3,49.1,0.0863,0,0,0,0,0,0,65.9,1.17,49.7,0
PAR-056,None,None,train,293,64.9,65.5645,0.4519,64.9,66.7,-0.0292,1.22,1.2058,0.0249,1.16,1.25,0.0012,49.2,47.5226,0.9912,46.3,49.2,0.094,0,0,0,0,0,0,66.1,1.17,49.4,0
PAR-056,None,None,train,294,65.5,65.5516,0.4478,64.9,66.7,-0.0275,1.23,1.2077,0.0243,1.16,1.25,0.0011,49,47.5839,1.0214,46.3,49.2,0.1002,0,0,0,0,0,0,66.1,1.15,49.4,0
PAR-056,None,None,train,295,65.4,65.529,0.4371,64.9,66.7,-0.0248,1.21,1.2087,0.0238,1.16,1.25,0.0009,48.6,47.6516,1.0169,46.3,49.2,0.0993,0,0,0,0,0,0,65.8,1.16,48.7,0
PAR-056,None,None,train,296,65.1,65.4774,0.3875,64.9,66.4,-0.0199,1.21,1.2094,0.0235,1.16,1.25,0.0008,47.1,47.6516,1.0169,46.3,49.2,0.0924,0,0,0,0,0,0,65.6,1.15,47.9,0
PAR-056,None,None,train,297,65.4,65.4452,0.349,64.9,66.4,-0.0144,1.2,1.2094,0.0235,1.16,1.25,0.0007,47.5,47.6774,1.0025,46.3,49.2,0.0854,0,0,0,0,0,0,65.5,1.15,47.8,0
PAR-056,None,None,train,298,64.9,65.3968,0.3157,64.9,66.4,-0.0115,1.21,1.2097,0.0235,1.16,1.25,0.0006,47.3,47.7097,0.9733,46.3,49.2,0.0742,0,0,0,0,0,0,65.5,1.15,48.4,0
PAR-056,None,None,train,299,65,65.3516,0.265,64.9,65.9,-0.0075,1.22,1.21,0.0236,1.16,1.25,0.0007,47.6,47.7516,0.9391,46.3,49.2,0.0644,0,0,0,0,0,0,65.3,1.16,47.5,0
PAR-056,None,None,train,300,65.3,65.3387,0.2574,64.9,65.9,-0.0055,1.22,1.21,0.0236,1.16,1.25,0.0008,48,47.7839,0.9298,46.3,49.2,0.0611,0,0,0,0,0,0,65.6,1.15,47.2,0
PAR-056,None,None,train,301,65.4,65.3387,0.2574,64.9,65.9,-0.0048,1.22,1.2103,0.0236,1.16,1.25,0.0009,47.9,47.8161,0.9158,46.3,49.2,0.0561,0,0,0,0,0,0,66.1,1.15,48.3,0
PAR-056,None,None,train,302,65.5,65.3548,0.2512,64.9,65.9,-0.006,1.22,1.2106,0.0237,1.16,1.25,0.0009,48,47.8323,0.9145,46.3,49.2,0.0552,0,0,0,0,0,0,66.1,1.17,47.9,0
PAR-056,None,None,train,303,65.7,65.3774,0.2498,64.9,65.9,-0.0062,1.21,1.211,0.0236,1.16,1.25,0.0009,47.9,47.8645,0.8986,46.3,49.2,0.0496,0,0,0,0,0,0,65.8,1.19,48.5,0
PAR-056,None,None,train,304,65.4,65.3839,0.2477,64.9,65.9,-0.0072,1.22,1.2116,0.0236,1.16,1.25,0.0009,47.4,47.9,0.8569,46.6,49.2,0.0367,0,0,0,0,0,0,65.7,1.19,47.7,0
PAR-056,None,None,train,305,65.5,65.3968,0.2429,64.9,65.9,-0.0083,1.22,1.2126,0.0233,1.16,1.25,0.0008,47.5,47.9258,0.832,46.6,49.2,0.0265,0,0,0,0,0,0,65.6,1.2,48.4,0
PAR-056,None,None,train,306,65.9,65.4097,0.2582,64.9,65.9,-0.0046,1.21,1.2139,0.0219,1.16,1.25,0.0005,47.5,47.9516,0.8056,46.6,49.2,0.016,0,0,0,0,0,0,66,1.19,48,0
PAR-056,None,None,train,307,66.1,65.4161,0.2725,64.9,66.1,0.0027,1.23,1.2161,0.0198,1.16,1.25,0.0002,48,47.9935,0.7725,46.6,49.2,0.0082,0,0,0,0,0,0,66.4,1.19,48.2,0
PAR-056,None,None,train,308,65.9,65.4258,0.2839,64.9,66.1,0.0069,1.22,1.2181,0.0169,1.17,1.25,-0.0001,48.5,48.0548,0.7339,46.7,49.2,0.0023,0,0,0,0,0,0,66.3,1.18,48.6,0
PAR-056,None,None,train,309,66.1,65.4548,0.3046,64.9,66.1,0.0095,1.23,1.22,0.0146,1.19,1.25,-0.0003,49.2,48.1355,0.7178,46.7,49.2,0.0005,0,0,0,0,0,0,65.9,1.2,48.3,0
PAR-056,None,None,train,310,66.6,65.4935,0.3654,64.9,66.6,0.016,1.21,1.2206,0.0137,1.19,1.25,-0.0006,49.7,48.2323,0.7199,47,49.7,0.0007,0,0,0,0,0,0,65.8,1.22,49,0
PAR-056,None,None,train,311,66.4,65.5258,0.3984,64.9,66.6,0.0209,1.22,1.2203,0.0136,1.19,1.25,-0.0005,48.9,48.2774,0.7165,47,49.7,0,0,0,0,0,0,0,65.6,1.22,48.8,0
PAR-056,None,None,train,312,66,65.5419,0.407,64.9,66.6,0.0236,1.22,1.2197,0.0131,1.19,1.25,-0.0004,49.3,48.3516,0.6992,47.1,49.7,-0.0021,0,0,0,0,0,0,65.4,1.22,49.6,0
PAR-056,None,None,train,313,65.8,65.5387,0.4046,64.9,66.6,0.0275,1.22,1.2187,0.0118,1.19,1.25,-0.0002,49.3,48.4097,0.7009,47.1,49.7,-0.0018,0,0,0,0,0,0,65,1.21,50,0
PAR-056,None,None,train,314,65.9,65.5452,0.4086,64.9,66.6,0.0307,1.2,1.2171,0.0108,1.19,1.24,-0.0001,49.6,48.4548,0.7304,47.1,49.7,0.004,0,0,0,0,0,0,65.5,1.2,49.9,0
PAR-056,None,None,train,315,65.9,65.5613,0.4124,64.9,66.6,0.0319,1.19,1.2158,0.0116,1.19,1.24,-0.0002,49.1,48.4839,0.7375,47.1,49.7,0.0063,0,0,0,0,0,0,66,1.21,50.2,0
PAR-056,None,None,train,316,66.1,65.5871,0.4202,64.9,66.6,0.0335,1.2,1.2148,0.0116,1.19,1.24,-0.0002,50.4,48.5419,0.8115,47.1,50.4,0.0186,0,0,0,0,0,0,65.5,1.2,50.1,0
PAR-056,None,None,train,317,66.3,65.6129,0.4383,64.9,66.6,0.0373,1.23,1.2148,0.0116,1.19,1.24,0,50.7,48.6,0.8951,47.1,50.7,0.034,0,0,0,0,0,0,65.8,1.2,49.8,0
PAR-056,None,None,train,318,66,65.6355,0.4396,64.9,66.6,0.0376,1.23,1.2145,0.011,1.19,1.23,0.0002,50.5,48.6452,0.9527,47.1,50.7,0.0487,0,0,0,0,0,0,65,1.2,49.5,0
PAR-056,None,None,train,319,65.8,65.6516,0.4362,64.9,66.6,0.0364,1.23,1.2148,0.0113,1.19,1.23,0.0004,50.5,48.6935,1.0061,47.1,50.7,0.0622,0,0,0,0,0,0,65,1.18,49.2,0
PAR-056,None,None,train,320,65.7,65.6645,0.4315,64.9,66.6,0.0344,1.21,1.2148,0.0113,1.19,1.23,0.0003,49.8,48.7323,1.0247,47.1,50.7,0.0683,0,0,0,0,0,0,65.8,1.2,49.5,0
PAR-056,None,None,train,321,65.9,65.6742,0.4333,64.9,66.6,0.0354,1.19,1.2148,0.0113,1.19,1.23,0,49.8,48.7613,1.0416,47.1,50.7,0.0758,0,0,0,0,0,0,65.9,1.19,49.8,0
PAR-056,None,None,train,322,65.9,65.6871,0.4338,64.9,66.6,0.0357,1.17,1.2139,0.0136,1.17,1.23,-0.0004,49.7,48.7903,1.0547,47.1,50.7,0.0818,0,0,0,0,0,0,66.1,1.2,50.4,0
PAR-056,None,None,train,323,66.1,65.7226,0.421,64.9,66.6,0.0337,1.17,1.2126,0.0157,1.17,1.23,-0.0007,49.4,48.8032,1.0597,47.1,50.7,0.0868,0,0,0,0,0,0,66.4,1.22,50.1,0
PAR-056,None,None,train,324,66.1,65.7613,0.3981,64.9,66.6,0.0307,1.15,1.2103,0.0191,1.15,1.23,-0.001,49.4,48.8097,1.0627,47.1,50.7,0.093,0,0,0,0,0,0,66.4,1.24,50.1,0
PAR-056,None,None,train,325,65.8,65.771,0.3953,64.9,66.6,0.0293,1.16,1.2081,0.0207,1.15,1.23,-0.0012,48.7,48.8,1.0623,47.1,50.7,0.0935,0,0,0,0,0,0,66.5,1.23,50,0
PAR-056,None,None,train,326,65.6,65.7774,0.3908,64.9,66.6,0.0258,1.15,1.2061,0.0231,1.15,1.23,-0.0015,47.9,48.7774,1.0736,47.1,50.7,0.0868,0,0,0,0,0,0,66.5,1.22,50.4,0
PAR-056,None,None,train,327,65.5,65.7903,0.3745,64.9,66.6,0.0198,1.15,1.2042,0.0251,1.15,1.23,-0.0018,47.8,48.8,1.0451,47.3,50.7,0.0701,0,0,0,0,0,0,66.4,1.21,49.7,0
PAR-056,None,None,train,328,65.5,65.7935,0.3715,64.9,66.6,0.0155,1.15,1.2026,0.0269,1.15,1.23,-0.0022,48.4,48.829,1.0208,47.3,50.7,0.0593,0,0,0,0,0,0,66.5,1.22,49.4,0
PAR-056,None,None,train,329,65.3,65.8065,0.3464,65,66.6,0.0068,1.16,1.201,0.0279,1.15,1.23,-0.0024,47.5,48.8355,1.0117,47.4,50.7,0.0414,0,0,0,0,0,0,66.8,1.22,50.5,0
PAR-056,None,None,train,330,65.6,65.8258,0.3162,65.3,66.6,0.0003,1.15,1.1987,0.029,1.15,1.23,-0.0026,47.2,48.8226,1.0298,47.2,50.7,0.0235,0,0,0,0,0,0,66.8,1.22,49.9,0
PAR-056,None,None,train,331,66.1,65.8516,0.3047,65.3,66.6,-0.0014,1.15,1.1965,0.03,1.15,1.23,-0.0027,48.3,48.8323,1.0234,47.2,50.7,0.015,0,0,0,0,0,0,66.8,1.23,49.2,0
PAR-056,None,None,train,332,66.1,65.8742,0.2962,65.3,66.6,-0.0028,1.17,1.1948,0.03,1.15,1.23,-0.0028,47.9,48.8323,1.0234,47.2,50.7,0.0034,0,0,0,0,0,0,67.2,1.23,49,0
PAR-056,None,None,train,333,65.8,65.8839,0.2886,65.3,66.6,-0.0057,1.19,1.1939,0.0297,1.15,1.23,-0.0026,48.5,48.8484,1.0141,47.2,50.7,-0.004,0,0,0,0,0,0,66.4,1.23,49.2,0
PAR-056,None,None,train,334,65.7,65.8839,0.2886,65.3,66.6,-0.008,1.19,1.1932,0.0296,1.15,1.23,-0.0025,47.7,48.8419,1.0207,47.2,50.7,-0.0171,0,0,0,0,0,0,66.4,1.22,49.2,0
PAR-056,None,None,train,335,65.6,65.8903,0.2798,65.3,66.6,-0.0128,1.2,1.1926,0.0292,1.15,1.23,-0.0023,48.4,48.8742,0.9899,47.2,50.7,-0.029,0,0,0,0,0,0,66.4,1.21,49.5,0
PAR-056,None,None,train,336,66,65.9065,0.2711,65.3,66.6,-0.0147,1.19,1.1916,0.0287,1.15,1.23,-0.0022,48,48.8903,0.9713,47.2,50.7,-0.0432,0,0,0,0,0,0,66.1,1.22,48.5,0
PAR-056,None,None,train,337,66.4,65.9226,0.2848,65.3,66.6,-0.0117,1.19,1.191,0.0286,1.15,1.23,-0.0021,48.2,48.9129,0.9466,47.2,50.7,-0.0563,0,0,0,0,0,0,66.3,1.2,48.8,0
PAR-056,None,None,train,338,66.3,65.929,0.2909,65.3,66.6,-0.0083,1.18,1.1894,0.0277,1.15,1.23,-0.0019,48.6,48.9323,0.9337,47.2,50.7,-0.0641,0,0,0,0,0,0,66.4,1.19,48.7,0
PAR-056,None,None,train,339,65.9,65.929,0.2909,65.3,66.6,-0.0087,1.2,1.1887,0.0272,1.15,1.23,-0.0016,48.3,48.9258,0.9374,47.2,50.7,-0.0707,0,0,0,0,0,0,66,1.19,48.6,0
PAR-056,None,None,train,340,65.8,65.9194,0.2901,65.3,66.6,-0.0083,1.22,1.1884,0.0268,1.15,1.23,-0.0011,49,48.9194,0.9362,47.2,50.7,-0.0685,0,0,0,0,0,0,66.2,1.18,47.6,0
PAR-056,None,None,train,341,65.6,65.8871,0.2673,65.3,66.4,-0.0059,1.22,1.1887,0.0271,1.15,1.23,-0.0008,48.8,48.8903,0.9254,47.2,50.7,-0.0642,0,0,0,0,0,0,66,1.18,45.1,0
PAR-056,None,None,train,342,65.4,65.8548,0.2638,65.3,66.4,-0.0055,1.22,1.1887,0.0271,1.15,1.23,-0.0004,49.6,48.9129,0.9339,47.2,50.7,-0.0598,0,0,0,0,0,0,66.4,1.16,41.8,0
PAR-056,None,None,train,343,65,65.8226,0.3024,65,66.4,-0.0098,1.21,1.1884,0.0268,1.15,1.23,-0.0001,50,48.9355,0.9512,47.2,50.7,-0.0508,0,0,0,0,0,0,65.4,1.18,38.1,0
PAR-056,None,None,train,344,65.5,65.8129,0.3077,65,66.4,-0.0119,1.2,1.1877,0.0262,1.15,1.23,0.0002,49.9,48.9548,0.9645,47.2,50.7,-0.0426,0,0,0,0,0,0,64.8,1.16,33.6,0
PAR-056,None,None,train,345,66,65.8161,0.3091,65,66.4,-0.0102,1.21,1.1881,0.0264,1.15,1.23,0.0004,50.2,48.9742,0.9831,47.2,50.7,-0.0309,0,0,0,0,0,0,64.7,1.17,29.3,0
PAR-056,None,None,train,346,65.5,65.8032,0.3137,65,66.4,-0.0115,1.2,1.1884,0.0265,1.15,1.23,0.0005,50.1,49.0065,1.0029,47.2,50.7,-0.0233,0,0,0,0,0,0,63.8,1.13,24.2,0
PAR-056,None,None,train,347,65.8,65.7935,0.3089,65,66.4,-0.0096,1.2,1.1884,0.0265,1.15,1.23,0.0006,49.8,48.9871,0.9814,47.2,50.7,-0.0095,0,0,0,0,0,0,63,1.11,19.8,0
PAR-056,None,None,train,348,65,65.7516,0.3252,65,66.4,-0.0112,1.2,1.1874,0.0255,1.15,1.23,0.001,49.5,48.9484,0.9356,47.2,50.5,0.0047,0,0,0,0,0,0,62.4,1.09,15.3,0
PAR-056,None,None,train,349,65,65.7194,0.3477,65,66.4,-0.0141,1.18,1.1858,0.0243,1.15,1.23,0.0012,49.2,48.9065,0.8933,47.2,50.5,0.0162,0,0,0,0,0,0,62.1,1.06,11.9,0
PAR-056,None,None,train,350,65.8,65.7194,0.3477,65,66.4,-0.0131,1.2,1.1848,0.0231,1.15,1.22,0.0016,49.5,48.8742,0.8523,47.2,50.2,0.0301,0,0,0,0,0,0,62,1.06,9.4,0
PAR-056,None,None,train,351,65.9,65.7258,0.3492,65,66.4,-0.0121,1.19,1.1842,0.0227,1.15,1.22,0.0018,49.8,48.8742,0.8523,47.2,50.2,0.0417,0,0,0,0,0,0,61.3,1.06,8,0
PAR-056,None,None,train,352,66.1,65.7323,0.3541,65,66.4,-0.0087,1.2,1.1845,0.0228,1.15,1.22,0.0019,50.4,48.8935,0.8795,47.2,50.4,0.0569,0,0,0,0,0,0,60.3,1.03,6.3,0
PAR-056,None,None,train,353,66.4,65.7484,0.3723,65,66.4,-0.0036,1.22,1.1861,0.0235,1.15,1.22,0.002,50.1,48.9065,0.894,47.2,50.4,0.0694,0,0,0,0,0,0,59.9,1.03,5.2,0
PAR-056,None,None,train,354,66.4,65.7581,0.385,65,66.4,0.0026,1.24,1.1884,0.0252,1.15,1.24,0.0022,50.1,48.929,0.9148,47.2,50.4,0.0798,0,0,0,0,0,0,59.5,1.01,4.9,0
PAR-056,None,None,train,355,66.5,65.771,0.4026,65,66.5,0.0093,1.23,1.191,0.0252,1.15,1.24,0.0022,50,48.9484,0.9308,47.2,50.4,0.0893,0,0,0,0,0,0,58.5,0.98,3.8,0
PAR-056,None,None,train,356,66.5,65.7935,0.4227,65,66.5,0.0139,1.22,1.1929,0.025,1.15,1.24,0.0022,50.4,49.0032,0.964,47.2,50.4,0.0965,0,0,0,0,0,0,58.2,0.98,3.8,0
PAR-056,None,None,train,357,66.4,65.8194,0.4343,65,66.5,0.0163,1.21,1.1948,0.0239,1.15,1.24,0.002,49.7,49.0613,0.9499,47.2,50.4,0.0935,0,0,0,0,0,0,57,0.97,2.5,0
PAR-056,None,None,train,358,66.5,65.8516,0.4464,65,66.5,0.0183,1.22,1.1971,0.0229,1.15,1.24,0.0019,49.4,49.1129,0.9231,47.2,50.4,0.0875,0,0,0,0,0,0,56,0.99,2.7,0
PAR-056,None,None,train,359,66.8,65.8935,0.4717,65,66.8,0.0218,1.22,1.1994,0.0215,1.15,1.24,0.0017,50.5,49.1806,0.9451,47.2,50.5,0.0912,0,0,0,0,0,0,55.1,0.99,2.1,0
PAR-056,None,None,train,360,66.8,65.9419,0.4851,65,66.8,0.0235,1.22,1.2013,0.0206,1.15,1.24,0.0016,49.9,49.2581,0.9015,47.2,50.5,0.0848,0,0,0,0,0,0,53.7,1.02,1.8,0
PAR-056,None,None,train,361,66.8,65.9806,0.5038,65,66.8,0.0265,1.23,1.2039,0.019,1.15,1.24,0.0014,49.2,49.3226,0.8198,47.7,50.5,0.0711,0,0,0,0,0,0,53,1.02,1.9,0
PAR-056,None,None,train,362,67.2,66.0161,0.5478,65,67.2,0.0346,1.23,1.2065,0.0168,1.17,1.24,0.0013,49,49.3452,0.8007,47.7,50.5,0.0626,0,0,0,0,0,0,52.1,1.03,2.2,0
PAR-056,None,None,train,363,66.4,66.0258,0.5518,65,67.2,0.0375,1.23,1.2084,0.0159,1.18,1.24,0.0012,49.2,49.3871,0.7568,47.7,50.5,0.0524,0,0,0,0,0,0,51.4,1.05,1.7,0
PAR-056,None,None,train,364,66.4,66.0452,0.5541,65,67.2,0.0383,1.22,1.2094,0.0156,1.18,1.24,0.0011,49.2,49.4097,0.7403,47.7,50.5,0.0455,0,0,0,0,0,0,51,1.07,2.5,0
PAR-056,None,None,train,365,66.4,66.0677,0.5538,65,67.2,0.0382,1.21,1.21,0.0152,1.18,1.24,0.001,49.5,49.4677,0.6712,48,50.5,0.035,0,0,0,0,0,0,49.8,1.06,2,0
PAR-056,None,None,train,366,66.1,66.0839,0.5472,65,67.2,0.0354,1.22,1.2106,0.0152,1.18,1.24,0.001,48.5,49.471,0.6663,48,50.5,0.0223,0,0,0,0,0,0,49.1,1.05,1.8,0
PAR-056,None,None,train,367,66.3,66.0935,0.5483,65,67.2,0.0361,1.2,1.211,0.0149,1.18,1.24,0.0008,48.8,49.4968,0.6229,48.2,50.5,0.0088,0,0,0,0,0,0,48.4,1.06,1.6,0
PAR-056,None,None,train,368,66.4,66.0935,0.5483,65,67.2,0.04,1.19,1.211,0.0149,1.18,1.24,0.0005,48.7,49.5129,0.595,48.3,50.5,-0.0044,0,0,0,0,0,0,47.5,1.04,1.2,0
PAR-056,None,None,train,369,66,66.0839,0.5472,65,67.2,0.0407,1.19,1.2113,0.0143,1.18,1.24,0.0002,48.6,49.5129,0.595,48.3,50.5,-0.0158,0,0,0,0,0,0,47.1,1.03,1.1,0
PAR-056,None,None,train,370,66.2,66.0935,0.5465,65,67.2,0.0402,1.18,1.2106,0.0152,1.18,1.24,-0.0001,47.6,49.4903,0.6512,47.6,50.5,-0.0352,0,0,0,0,0,0,46.4,1.03,1,0
PAR-057,None,None,train,30,24.4,23.1452,0.4141,22.6,24.4,0.0291,1.01,1.01,0,1.01,1.01,0,0,0.029,0.0454,0,0.1,-0.0027,5,0.2903,1.0221,0,5,0.0524,30.9,1.01,0,22
PAR-057,None,None,train,31,24.1,23.1935,0.4347,22.6,24.4,0.0314,1.01,1.01,0,1.01,1.01,0,0,0.029,0.0454,0,0.1,-0.0031,8,0.5484,1.7008,0,8,0.0972,31.4,1.01,0,22
PAR-057,None,None,train,32,24,23.2258,0.4558,22.6,24.4,0.035,1.01,1.01,0,1.01,1.01,0,0,0.029,0.0454,0,0.1,-0.0034,11,0.9032,2.5062,0,11,0.1569,31.2,1.01,0,22
PAR-057,None,None,train,33,24.4,23.2774,0.4936,22.6,24.4,0.0394,1.01,1.01,0,1.01,1.01,0,0,0.029,0.0454,0,0.1,-0.0038,13,1.3226,3.2862,0,13,0.2242,31.6,1.01,0,22
PAR-057,None,None,train,34,24.3,23.3194,0.5227,22.6,24.4,0.0438,1.01,1.01,0,1.01,1.01,0,0,0.0258,0.0438,0,0.1,-0.0035,15,1.8065,4.0673,0,15,0.2984,31.1,1.01,0,22
PAR-057,None,None,train,35,25,23.3903,0.5921,22.6,25,0.0506,1.01,1.01,0,1.01,1.01,0,0,0.0226,0.0418,0,0.1,-0.0032,16,2.3226,4.7613,0,16,0.3726,31.4,1.01,0,22
PAR-057,None,None,train,36,24.8,23.4419,0.641,22.6,25,0.0579,1.01,1.01,0,1.01,1.01,0,0,0.0194,0.0395,0,0.1,-0.0028,16,2.8387,5.3164,0,16,0.4403,31.1,1.01,0,22
PAR-057,None,None,train,37,24.8,23.4903,0.6836,22.6,25,0.0652,1.01,1.01,0,1.01,1.01,0,0,0.0161,0.0368,0,0.1,-0.0024,17,3.3871,5.8457,0,17,0.5077,31.2,1.01,0,22
PAR-057,None,None,train,38,25.6,23.5645,0.7773,22.6,25.6,0.0767,1.01,1.01,0,1.01,1.01,0,0,0.0161,0.0368,0,0.1,-0.0026,17,3.9355,6.2833,0,17,0.5681,31.4,1.01,0,22
PAR-057,None,None,train,39,26.1,23.6677,0.887,22.6,26.1,0.0877,1.01,1.01,0,1.01,1.01,0,0,0.0129,0.0335,0,0.1,-0.0022,17,4.4839,6.6472,0,17,0.6218,31.4,1.01,0,22
PAR-057,None,None,train,40,26.2,23.7742,0.9814,22.6,26.2,0.0981,1.01,1.01,0,1.01,1.01,0,0,0.0097,0.0296,0,0.1,-0.0017,17,5.0323,6.949,0,17,0.6685,32.3,1.01,0,22
PAR-057,None,None,train,41,26.5,23.9,1.0689,22.7,26.5,0.107,1.01,1.01,0,1.01,1.01,0,0,0.0065,0.0246,0,0.1,-0.0012,18,5.6129,7.2498,0,18,0.7145,33,1.01,0,22
PAR-057,None,None,train,42,26.5,24.0194,1.1434,22.7,26.5,0.1156,1.01,1.01,0,1.01,1.01,0,0,0.0032,0.0177,0,0.1,-0.0006,18,6.1935,7.4937,0,18,0.7532,33.1,1.01,0,22
PAR-057,None,None,train,43,26.7,24.1355,1.2241,22.7,26.7,0.1259,1.01,1.01,0,1.01,1.01,0,0,0,0,0,0,0,18,6.7742,7.6862,0,18,0.7847,33.1,1.01,0,22
PAR-057,None,None,train,44,27.2,24.2742,1.3164,22.7,27.2,0.1365,1.01,1.01,0,1.01,1.01,0,0,0,0,0,0,0,18,7.3548,7.8311,0,18,0.8089,33.2,1.01,0,22
PAR-057,None,None,train,45,28.2,24.4419,1.4661,22.7,28.2,0.152,1.01,1.01,0,1.01,1.01,0,0,0,0,0,0,0,18,7.9355,7.9309,0,18,0.8258,32.8,1.01,0,21
PAR-057,None,None,train,46,28.8,24.6226,1.637,22.7,28.8,0.1704,1.01,1.01,0,1.01,1.01,0,0,0,0,0,0,0,18,8.5161,7.9874,0,18,0.8355,32.9,1.01,0,18
PAR-057,None,None,train,47,29,24.8129,1.7852,22.7,29,0.187,1.01,1.01,0,1.01,1.01,0,0,0,0,0,0,0,18,9.0968,8.0014,0,18,0.8379,33.1,1.01,0,15
PAR-057,None,None,train,48,29.1,25.0194,1.8956,22.9,29.1,0.1993,1.01,1.01,0,1.01,1.01,0,0,0,0,0,0,0,18,9.6774,7.9733,0,18,0.8331,33.2,1.01,0,12
PAR-057,None,None,train,49,29.4,25.229,2.0058,22.9,29.4,0.2121,1.01,1.01,0,1.01,1.01,0,0,0,0,0,0,0,19,10.2903,7.936,0,19,0.827,33.9,1.01,0,8
PAR-057,None,None,train,50,29.4,25.4355,2.0932,22.9,29.4,0.223,1.01,1.01,0,1.01,1.01,0,0,0,0,0,0,0,19,10.9032,7.8508,0,19,0.8133,34.1,1.01,0,6
PAR-057,None,None,train,51,29.9,25.6581,2.1872,22.9,29.9,0.2343,1.01,1.01,0,1.01,1.01,0,0,0,0,0,0,0,20,11.5484,7.7495,0,20,0.798,33.7,1.01,0,4
PAR-057,None,None,train,52,30.4,25.8935,2.2897,22.9,30.4,0.2465,1.01,1.01,0,1.01,1.01,0,0,0,0,0,0,0,21,12.2258,7.6272,0,21,0.7806,33.5,1.01,0,3
PAR-057,None,None,train,53,30.7,26.1323,2.3904,22.9,30.7,0.2588,1.01,1.01,0,1.01,1.01,0,0,0,0,0,0,0,21,12.9032,7.4416,0,21,0.7548,33.7,1.01,0,2
